"PERSON_ID","FIRST_NAME","LAST_NAME","EMPLOYEE_NUMBER","GENDER","TITLE","EMAIL_ADDRESS","COMPANY_STATUS","MAX_PEOPLE_RECORD","MAX_ASSIGN_RECORD"
32248,"Reva","Hoover","2191","F","MRS.","","EMP",04/SEP/06,11/JAN/12
32250,"Carole","Walden","2193","F","MRS.","","EMP",02/OCT/04,23/JUN/11
32254,"Jenette","Home","2197","F","MRS.","","EMP",30/JUN/07,11/JUN/10
32255,"Anthony","Hume","2198","M","MR.","","EMP",01/FEB/07,08/SEP/12
32258,"Reva","Horning","2201","F","MRS.","","EMP",04/SEP/07,13/NOV/10
32274,"Mike","Scarr","2217","M","MR.","","EMP",13/JUN/06,13/JAN/11
32284,"Nicholas","Meiggs","2227","M","MR.","","EMP",18/OCT/11,02/AUG/13
32286,"Mike","Stein","2229","M","MR.","","EMP",13/AUG/10,13/DEC/11
32292,"Mike","Isaccs","2235","M","MR.","","EMP",13/SEP/12,31/JAN/14
32294,"Reva","Kidds","2237","F","MRS.","","EMP",04/SEP/05,16/APR/11
32300,"Conrad","Kibby","2243","M","MR.","","EMP",01/JAN/08,04/JUL/11
32302,"Connie","Law","2245","F","MRS.","","EMP",20/SEP/08,23/SEP/10
32304,"Jasmine","Laura","2247","F","MRS.","","EMP",03/MAR/05,21/DEC/09
32329,"Mary","Lou","2272","F","MRS.","","EMP",30/MAY/08,21/NOV/11
32333,"Moran","Pretty","2276","F","MRS.","","EMP",19/NOV/06,01/APR/10
32343,"Rico","Gallo","2286","M","MR.","","EMP",03/OCT/07,20/JUN/11
32344,"Katy","Callo","2287","F","MRS.","","EMP",29/JAN/07,02/SEP/12
25,"Pat","Stock","24","F","MS.","nobody@localhost","EMP",01/JAN/87,14/SEP/04
33,"Kerry","Jones","32","F","MS.","nobody@localhost","EMP",13/JUN/97,22/AUG/00
94,"Jane","Appleton","","F","MS.","","EX-EMP",01/MAY/97,01/MAY/97
98,"Howard","Sprague","47","M","MR.","nobody@localhost","EMP",11/DEC/96,30/SEP/99
129,"Ellen","Palm","59","F","MRS.","nobody@localhost","EMP",01/MAR/97,30/SEP/99
135,"Duncan","Slauder","66","M","MR.","nobody@localhost","EMP",13/JAN/96,30/SEP/99
136,"Robert","Weston","67","M","MR.","nobody@localhost","EMP",10/FEB/97,30/SEP/99
145,"Randy","Woods","74","M","MR.","","EMP",06/FEB/96,30/SEP/99
146,"Rachel","Adam","75","F","MRS.","nobody@localhost","EMP",06/FEB/96,29/AUG/00
171,"Nancy","Gallagher","92","F","MS.","nobody@localhost","EMP",19/DEC/91,29/AUG/00
180,"Peter","Franz","100","M","MR.","nobody@localhost","EMP",07/MAY/89,07/MAY/89
202,"Elizabeth","Mavery","103","F","MS.","nobody@localhost","EMP",01/JAN/96,01/JAN/01
205,"Evan","Andretti","106","M","MR.","nobody@localhost","EMP",03/JAN/96,22/AUG/00
223,"Donna","Spencer","111","F","MISS","nobody@localhost","EMP",12/FEB/96,01/OCT/00
152,"Henry","Chang","81","M","MR.","nobody@localhost","EX-EMP",04/DEC/97,01/JAN/97
271,"Miranda","Johnson","123","F","MRS.","nobody@localhost","EMP",06/JAN/98,11/JAN/01
284,"Walter","Johnson","129","M","MR.","nobody@localhost","EMP",01/JAN/97,29/AUG/00
293,"Lori","Hamilton","","F","MS.","","EX-EMP",25/FEB/98,25/FEB/98
300,"Lee","Smith","141","M","MR.","","EMP",23/DEC/97,23/DEC/97
9034,"Bryan","Morris","950","M","MR.","","EMP",11/OCT/97,02/JAN/03
9038,"Dana","Quay","954","F","MRS.","","EX-EMP",02/JUL/04,02/JUL/04
9047,"Gary","Dion","963","M","MR.","","EX-EMP",02/JUL/03,02/JUL/03
9048,"Manuel","Cruz","964","M","MR.","","EX-EMP",02/APR/03,02/APR/03
9060,"Colleen","Tinley","976","F","MRS.","","EMP",02/DEC/02,02/JUL/03
9070,"Erica","Daniels","","F","MRS.","","EX-EMP",05/APR/03,02/OCT/04
9077,"Terrence","Sinclaire","","M","MR.","","EX-EMP",13/APR/04,02/OCT/05
9086,"Harlod","Raymond","","M","MR.","","EX-EMP",03/APR/05,31/DEC/05
5292,"Prasad","Thattil","500","M","","","EMP",19/JUL/01,19/JUL/01
3520,"Ralph","Karmer","326","M","","","EMP",01/JAN/00,20/OCT/05
5686,"Robert","Dunne","517","M","MR.","","EMP",15/AUG/01,20/OCT/05
5691,"Patrick","Tull","522","M","MR.","nobody@localhost","EMP",15/AUG/01,20/OCT/05
6528,"Erica","Burton","599","F","MRS.","","EMP",01/APR/98,01/APR/98
6551,"Francis","Peterman","622","M","MR.","","EMP",01/JAN/02,01/JAN/02
6989,"Kandi","Smithers","844","F","MS.","","EMP",01/MAR/02,01/MAR/02
6338,"Mark","Brown","549","M","","","EX-EMP",13/AUG/02,13/AUG/02
6421,"James","Glickman","559","M","MR.","","EMP",01/JAN/01,01/JAN/01
6424,"James","Deloy","562","M","MR.","","EMP",11/AUG/98,11/AUG/98
6500,"David","Gomez","577","M","MR.","","EMP",01/APR/94,01/JAN/96
6560,"Norbert","Youngdale","631","M","","","EMP",01/JAN/01,01/JAN/01
7422,"Mark","Lam","876","M","MR.","","EMP",01/JAN/00,02/JUL/02
7428,"Martin","Taylor","882","M","MR.","","EMP",15/FEB/02,13/AUG/02
7424,"Neal","Lyons","878","M","MR.","","EX-EMP",12/SEP/01,12/SEP/01
7430,"Anne","Yancey","884","F","MRS.","","EX-EMP",18/SEP/02,18/SEP/02
6581,"Alice","Taylor","652","F","","","EMP",01/JAN/01,01/JAN/01
6584,"Norbert","Youngdale","655","M","","","EMP",01/JAN/01,01/JAN/01
6603,"Andrew","Johnson","674","M","","","EMP",01/JAN/01,01/JAN/01
6612,"Manuel","Vinson","683","M","","","EMP",01/JAN/01,01/JAN/01
6615,"Andrew","Johnson","686","M","","","EMP",01/JAN/01,01/JAN/01
6622,"Leonard","Calvert","693","M","","","EMP",01/JAN/01,01/JAN/01
6624,"Manuel","Vinson","695","M","","","EMP",01/JAN/01,01/JAN/01
6628,"Mary","Martin","699","F","","","EMP",01/JAN/01,01/JAN/01
6647,"Mary","Michaels","718","F","","","EMP",01/JAN/01,01/JAN/01
6658,"Leonard","Calvert","729","M","","","EMP",01/JAN/01,01/JAN/01
6673,"Roberta","Samuel","744","F","","","EMP",01/JAN/01,01/JAN/01
6674,"Malcolm","Aurora","745","M","","","EMP",01/JAN/01,01/JAN/01
6702,"Craig","Ulman","773","M","","","EMP",01/JAN/01,01/JAN/01
6724,"Mary","Martin","795","F","","","EMP",01/JAN/01,01/JAN/01
6725,"Alice","Taylor","796","F","","","EMP",01/JAN/01,01/JAN/01
6740,"Norbert","Youngdale","811","M","","","EMP",01/JAN/01,01/JAN/01
6743,"Mary","Michaels","814","F","","","EMP",01/JAN/01,01/JAN/01
7419,"Maxine","Ferguson","873","F","MRS.","","EMP",01/APR/97,08/OCT/02
7016,"Shirley","Trimble","851","F","MS.","","EMP",01/JAN/02,01/JAN/02
4384,"Donald","Gray","395","M","MR.","nobody@localhost","EMP",19/JUN/03,17/DEC/99
4125,"Leslie","Stein","386","F","MRS.","","EX-EMP",02/OCT/01,02/OCT/01
4419,"Teresa","Clark","403","F","MS.","","EMP",01/OCT/00,01/OCT/00
4669,"Terrence","Periera","424","M","DR.","nobody@localhost","EMP",01/JAN/01,01/JAN/01
4697,"Jay","Dote","429","M","MR.","nobody@localhost","EMP",01/JAN/01,01/JAN/01
4997,"Jake","Caravelli","","M","MR.","","EX-EMP",18/SEP/01,03/JAN/02
4997,"Jake","Caravelli","447","M","MR.","","EX-EMP",03/JAN/02,03/JAN/02
5005,"Buck","Orr","454","M","MR.","","EMP",04/JAN/02,04/JAN/02
5006,"Robert","Soderhaden","455","M","MR.","","EMP",22/MAY/02,22/MAY/02
4970,"Roxanne","Seconi","438","F","MS.","","EMP",01/JUN/01,01/JUN/01
4971,"Kevin","Smith","439","M","MR.","","EMP",01/JUN/01,01/JUN/01
5058,"Ibrahima","Bakayoko","460","M","MR.","","EMP",01/JAN/00,01/JAN/00
4671,"Sheila","Sullivan","426","F","MS.","","EMP",01/OCT/00,01/OCT/00
4846,"Cheryl","Gunderson","433","F","","","EMP",23/MAY/01,23/MAY/01
5081,"Peter","Neumann","475","M","MR.","nobody@localhost","EMP",19/JUL/01,28/JUN/01
5294,"Jin-Soo","Lee","502","M","","nobody@localhost","EMP",13/AUG/01,19/JUL/01
5298,"Quince","Hasek","506","F","","nobody@localhost","EMP",13/AUG/01,19/JUL/01
22778,"Paul","Erdos","1675","M","MR.","","EMP",15/JUN/04,15/JUN/04
22899,"Gwen","Wickett","","F","MS.","","EX-EMP",01/JUL/06,24/JUL/10
22903,"Erin","Nakano","","F","MRS.","","EX-EMP",07/AUG/06,24/SEP/08
22904,"Frank","Myers","","M","MR.","","EX-EMP",05/SEP/06,23/JUN/09
22395,"Kathy","Rambis","1591","F","MS.","","EMP",23/JUN/04,23/JUN/04
22608,"Andrew","Talbot","1614","M","MR.","","EMP",19/JUN/04,19/JUN/04
22640,"Charly","Brod","1625","M","MR.","","EMP",15/JAN/04,15/JAN/04
22656,"Clarence","Darling","1641","M","MR.","","EMP",15/JAN/04,15/JAN/04
22658,"Moshe","Danay","1643","M","MR.","","EMP",15/JAN/04,15/JAN/04
22659,"Howard","Sterling","1644","M","MR.","","EMP",15/JAN/04,15/JAN/04
22673,"Richard","Franck","1658","M","MR.","","EMP",15/JAN/04,15/JAN/04
22680,"Buckminster","Fuller","1665","M","MR.","","EMP",15/JAN/04,15/JAN/04
22682,"Robert","Jason","1667","M","MR.","","EMP",15/JAN/04,15/JAN/04
22788,"Boris","Swan","1685","M","MR.","","EMP",01/JUN/90,01/JUN/90
23083,"Roger","Catlin","1786","M","MR.","","EMP",01/JUN/01,01/JUN/01
23095,"Kevin","Taylor","1798","M","MR.","","EMP",01/JUN/01,01/JUN/01
23097,"Jacob","Kirby","1800","M","MR.","","EMP",01/JUN/01,01/JUN/01
23164,"Francine","Richardson","1811","F","MRS.","","EMP",20/DEC/96,24/SEP/05
23246,"Suzie","Chen","1841","F","MS.","","EMP",15/JUN/99,15/JUN/99
23178,"Curtis","Pickles","1825","M","MR.","","EMP",16/JAN/96,20/NOV/05
23183,"Reva","Cohen","1830","F","MRS.","","EMP",22/FEB/06,22/FEB/06
22908,"Daren","McKinney","","M","MR.","","EX-EMP",25/FEB/06,08/MAR/06
22923,"Mable","Allen","","F","MS.","","EX-EMP",01/JUL/07,24/JUL/10
22916,"Curtis","Smith","1711","M","MR.","","EMP",01/MAY/07,02/MAY/09
22923,"Mable","Allen","1716","F","MS.","","EMP",15/JUL/07,24/JUL/10
22895,"Snow","Nyman","1698","F","MRS.","","EX-EMP",12/JAN/09,12/JAN/09
22919,"Christina","Ross","1714","F","MRS.","","EX-EMP",12/JAN/09,12/JAN/09
22923,"Mable","Allen","1716","F","MS.","","EX-EMP",24/JUL/10,24/JUL/10
22925,"Barry","Chope","1718","M","MR.","","EX-EMP",20/DEC/09,20/DEC/09
22927,"Eric","Eastlund","1720","F","MRS.","","EX-EMP",24/SEP/08,24/SEP/08
22928,"Frank","Eagan","1721","M","MR.","","EX-EMP",23/JUN/09,23/JUN/09
23052,"Moshe","Danay","1755","M","MR.","","EMP",01/JUN/01,01/JUN/01
18723,"Armando","Jenkinson","1568","M","MR.","","EMP",08/FEB/04,31/AUG/05
28315,"Leah  ","Mayfield  ","","","","nobody@localhost","EX-EMP",02/JAN/07,02/JAN/07
28414,"Linda","McClintock","1893","F","MS.","","EMP",01/JAN/05,01/JAN/05
28723,"Allison","McCready","1899","F","MS.","","EMP",21/MAY/06,06/MAR/09
16867,"Laura","Yodra","","F","MISS","","EX-EMP",04/APR/00,08/FEB/00
16871,"Nieves","Maceda","","F","MRS.","","EX-EMP",06/APR/00,13/MAR/00
16882,"Serafina","Repiso","","F","MRS.","","EX-EMP",05/APR/00,28/FEB/00
16906,"Amaia","Dablanes","","F","MRS.","","EX-EMP",28/MAY/04,22/APR/04
16911,"Maria Dolors","Xuxa","","F","MRS.","","EX-EMP",29/MAY/04,24/MAR/04
16913,"Efigenia","Ruesga","","F","MRS.","","EX-EMP",01/JUN/04,26/APR/04
16924,"Eduvigis","Renteria ","","F","MISS","","EX-EMP",16/NOV/00,27/OCT/00
16936,"Otilia","Maceira","","F","MRS.","","EX-EMP",30/OCT/01,17/SEP/01
16938,"Lucrecia","Curto","","F","MRS.","","EX-EMP",20/OCT/01,14/SEP/01
16973,"Maria Rosa","Gomez","","F","MISS","","EX-EMP",24/APR/01,04/APR/01
16989,"Clara","Berga","","F","MISS","","EX-EMP",13/APR/04,28/JAN/04
16990,"Edurne","Beldarrain","","F","MISS","","EX-EMP",17/APR/04,03/FEB/04
16996,"M.Carmen","Dabalsa","","F","MRS.","","EX-EMP",26/SEP/03,31/JUL/03
17000,"Clara","Dablanes","","F","MRS.","","EX-EMP",19/SEP/03,14/JUL/03
17008,"Mireia","Curado","","F","MISS","","EX-EMP",19/SEP/03,14/JUL/03
17011,"Neus","Babellón","","F","MISS","","EX-EMP",16/SEP/03,11/JUL/03
17017,"Mariona","Baeza","","F","MISS","","EX-EMP",08/MAR/01,13/SEP/03
17020,"Gloria","Lorencio","","F","MISS","","EX-EMP",23/JUN/03,29/SEP/03
17027,"Manuel","Azpeitia","","M","MR.","","EX-EMP",16/MAR/91,04/MAR/91
16622,"Angelina","Yanes","","F","MRS.","","EX-EMP",15/OCT/97,30/SEP/97
16631,"Marian","Baamonde","","F","MRS.","","EX-EMP",22/MAY/99,21/APR/99
16635,"Maria Olvido","Palenzuela","","F","MRS.","","EX-EMP",31/AUG/91,26/JUL/91
16650,"Meritxell","Busto","","F","MRS.","","EX-EMP",02/MAY/00,16/MAR/00
16661,"Sara","Lordaliego","","F","MISS","","EX-EMP",14/DEC/99,06/DEC/99
16668,"Montserrat","Maceira","","F","MISS","","EX-EMP",15/DEC/99,30/NOV/99
16672,"Otilia","López","","F","MISS","","EX-EMP",08/DEC/99,28/OCT/99
16674,"Virtudes","Yaguas","","F","MISS","","EX-EMP",14/DEC/99,04/NOV/99
16679,"Montserrat","López","","F","MISS","","EX-EMP",12/MAY/01,07/MAY/01
16684,"Fedra","Berga","","F","MISS","","EX-EMP",15/MAY/01,18/APR/01
16699,"Maria Angeles","Babón","","F","MISS","","EX-EMP",10/MAY/01,26/MAR/01
16716,"Montserrat","Curto","","F","MRS.","","EX-EMP",13/DEC/03,12/NOV/03
16721,"Amaia","Ruega","","F","MISS","","EX-EMP",11/JAN/00,03/JAN/00
16722,"Consuelo","Babarro","","F","MISS","","EX-EMP",12/JAN/00,22/DEC/99
16726,"Rosa María","Sánchez","","F","MRS.","","EX-EMP",31/DEC/99,02/DEC/99
16737,"Ana","Macia","","F","MRS.","","EX-EMP",02/SEP/03,15/AUG/03
16749,"Josefina","Pajaza","","F","MISS","","EX-EMP",18/JAN/00,17/DEC/99
16750,"Maria Luisa","García","","F","MISS","","EX-EMP",13/JAN/00,27/DEC/99
16767,"Laura","Farriol","","F","MRS.","","EX-EMP",26/AUG/03,14/JUL/03
16768,"Maria del Sol","Babón","","F","MRS.","","EX-EMP",26/AUG/03,16/JUL/03
16778,"Amparo","Custodio","","F","MISS","","EX-EMP",11/APR/00,27/MAR/00
16788,"Maria Rosa","Arrese","","F","MRS.","","EX-EMP",27/AUG/02,22/JUL/02
16794,"Angelina","Baba","","F","MRS.","","EX-EMP",27/AUG/02,05/JUL/02
16804,"Lucrecia","Ruiloba","1","F","MISS","","EX-EMP",16/DEC/00,16/DEC/00
16808,"Lina","Babé","","F","MISS","","EX-EMP",24/NOV/99,04/OCT/99
16827,"Estefania","Azurmendi","","F","MRS.","","EX-EMP",24/APR/01,27/MAR/01
16833,"Milagros","Sardá","","F","MISS","","EX-EMP",24/APR/01,19/MAR/01
16839,"Demetria","Lorca","","F","MISS","","EX-EMP",26/APR/01,05/MAR/01
17111,"Juan Ramón","Palenzuela","","M","MR.","","EX-EMP",03/JUN/00,01/MAY/00
17126,"David","Ximeno","","M","MR.","","EX-EMP",08/MAY/01,16/APR/01
17128,"Juan Jose","Bach","","M","MR.","","EX-EMP",09/DEC/03,17/NOV/03
17142,"Federico","Badiola","","M","MR.","","EX-EMP",26/AUG/03,13/AUG/03
17149,"Ignacio","Babagay","","M","MR.","","EX-EMP",11/APR/00,07/FEB/00
17150,"Juan Luis","Yélez","","M","MR.","","EX-EMP",07/APR/00,24/JAN/00
17157,"Victoriano","Gutierrez","","M","MR.","","EX-EMP",25/NOV/99,02/NOV/99
17158,"Francisco Javier","Yuste","","M","MR.","","EX-EMP",26/NOV/99,25/OCT/99
17161,"Juan Carlos","Yecora","","M","MR.","","EX-EMP",26/AUG/03,25/JUN/03
17189,"Jose Carlos","Azulas","","M","MR.","","EX-EMP",21/NOV/03,17/NOV/03
17190,"Ricardo","Baciero","","M","MR.","","EX-EMP",12/DEC/00,30/OCT/00
17195,"Albert","Alemany","","M","MR.","","EX-EMP",27/MAY/04,05/MAY/04
17208,"Benjamin","Garrido","","M","MR.","","EX-EMP",11/DEC/01,28/NOV/01
17209,"Pasqual","Cutillas","","M","MR.","","EX-EMP",08/DEC/01,16/NOV/01
17221,"Francisco Javier","Azpeitia","","M","MR.","","EX-EMP",16/APR/04,25/FEB/04
17226,"Emilio","Babi","","M","MR.","","EX-EMP",16/SEP/03,25/AUG/03
17229,"Isaac","Baigorria","","M","MR.","","EX-EMP",11/FEB/91,23/AUG/97
17230,"Aldo","Bazquez ","11","M","MR.","","EMP",30/SEP/04,03/NOV/97
17242,"Salvador","Dabadillo","23","M","MR.","","EMP",03/NOV/03,03/NOV/03
17244,"Pasqual","Bagur","","M","MR.","","EX-EMP",28/JUN/02,14/OCT/02
17251,"Elías","Bacete","","M","MR.","","EX-EMP",20/SEP/01,14/JAN/02
17251,"Elías","Bacete","32","M","MR.","","EMP",14/JAN/02,14/JAN/02
17033,"Jose Manuel","Dabalsa","","M","MR.","","EX-EMP",04/OCT/97,19/SEP/97
17054,"Antonio José","Garrido","","M","MR.","","EX-EMP",21/SEP/91,29/AUG/91
17055,"Jose Angel","Babil","","M","MR.","","EX-EMP",21/SEP/91,19/AUG/91
17068,"Pasqual","Babagay","","M","MR.","","EX-EMP",22/MAY/99,22/APR/99
17069,"Bruno","Yustiz","","M","MR.","","EX-EMP",01/MAY/99,05/APR/99
17075,"Juan Pedro","Azpeitia","","M","MR.","","EX-EMP",22/MAY/99,06/MAY/99
17090,"Eneko","Bach","","M","MR.","","EX-EMP",10/JUN/00,03/MAY/00
17091,"Antonio","Gil","","M","MR.","","EX-EMP",10/JUN/00,20/MAR/00
17092,"Marc","Babot","","M","MR.","","EX-EMP",02/MAY/00,27/MAR/00
17094,"Jose Javier","Babé","","M","MR.","","EX-EMP",02/MAY/00,10/FEB/00
17097,"Miguel","Rengifo","","M","MR.","","EX-EMP",02/MAY/00,26/APR/00
17104,"Juan Carlos","Bado","","M","MR.","","EX-EMP",23/MAY/92,01/MAY/92
17106,"Aldo","Ruicerezo","","M","MR.","","EX-EMP",01/MAY/92,20/APR/92
17107,"Alberto","Azurmendi","","M","MR.","","EX-EMP",01/MAY/92,06/MAR/92
17269,"Maria del Sol","Bahamonde","50","F","MRS.","","EMP",13/MAY/96,13/MAY/96
17277,"Consuelo","Montón","58","F","MRS.","","EMP",18/DEC/95,18/DEC/95
17285,"Juan Francisco","Azzopardi","66","M","MR.","","EMP",22/MAY/95,22/MAY/95
17297,"Jon Ander","Sánchez","78","M","MR.","","EMP",12/JAN/98,12/JAN/98
17303,"Juan Ramón","Bacete","84","M","MR.","","EMP",18/MAR/96,18/MAR/96
17308,"Pau","Ruiloba","89","M","MR.","","EMP",14/AUG/95,30/MAR/05
17311,"Benjamin","Dabrio","92","M","MR.","","EMP",08/APR/96,08/APR/96
28672,"Eliana  ","Rugama  ","","","","nobody@localhost","EX-EMP",11/FEB/07,13/FEB/07
636,"Chris","Walker","151","F","","","EMP",05/FEB/98,22/AUG/00
692,"Rachel","Abbott","159","F","MS.","nobody@localhost","EMP",15/FEB/98,01/JUN/04
733,"Andrew","Ross","162","M","MR.","","EMP",13/MAR/98,29/AUG/00
772,"Emily","Cavanaugh","","","","","EX-EMP",16/MAR/98,16/MAR/98
937,"Elaine","Dolech","180","F","MS.","nobody@localhost","EMP",13/APR/98,30/SEP/99
932,"Anthony","Sabatino","","M","MR.","","EX-EMP",18/MAR/98,01/JAN/02
130,"Sharon","Colby","60","F","MS.","nobody@localhost","EMP",01/OCT/98,01/JAN/01
13632,"Carry","Johnston","1308","F","MS.","","EMP",09/APR/02,09/APR/04
1505,"Nancy","Lilly","202","F","MS.","","EMP",01/JAN/98,01/OCT/00
1521,"Claudette","Missions","212","F","MS.","nobody@localhost","EMP",01/JAN/98,01/JAN/98
32384,"James","Graham","2324","M","MR.","","EMP",02/OCT/06,01/JUL/13
32396,"Denise","Jose","2336","F","MRS.","","EMP",12/MAY/04,12/AUG/14
32397,"Linda","Perera","2337","F","MRS.","","EMP",20/JUN/05,05/AUG/12
32403,"Reed","Lewis","2343","M","MR.","","EMP",12/DEC/05,02/MAR/13
32217,"Max","Rodriguez","2160","M","MR.","","EX-EMP",15/JUN/11,15/JUN/11
32218,"William","Filler","2161","M","MR.","","EX-EMP",01/MAR/10,01/MAR/10
32220,"James","Critten","2163","M","MR.","","EX-EMP",01/JUL/10,01/JUL/10
32410,"Connie","Foreman","2350","F","MRS.","","EMP",20/SEP/11,23/SEP/14
32424,"Jenette","Briggs","2364","F","MRS.","","EMP",30/JUN/04,29/OCT/14
32222,"Petula","Jones","2165","F","MRS.","","EX-EMP",02/FEB/11,02/FEB/11
32233,"Mike","Chia","2176","M","MR.","","EX-EMP",30/OCT/12,30/OCT/12
32237,"Anthony","Mienser","2180","M","MR.","","EX-EMP",20/JUN/10,20/JUN/10
32430,"Curtis","Adkison","2370","M","MR.","","EMP",20/NOV/09,18/MAY/13
32434,"Nel","Chipps","2374","F","MRS.","","EMP",10/FEB/13,23/NOV/13
32384,"James","Graham","2324","M","MR.","","EX-EMP",01/JUL/13,01/JUL/13
32386,"Frand","Jared","2326","M","MR.","","EX-EMP",02/FEB/12,02/FEB/12
32247,"Linda","Russario","2190","F","MRS.","","EX-EMP",05/DEC/09,05/DEC/09
32251,"Mary","Valut","2194","F","MRS.","","EX-EMP",06/SEP/10,06/SEP/10
32391,"Rayleen","Mahoney","2331","F","MRS.","","EX-EMP",19/JUL/13,19/JUL/13
32395,"Gloria","Sanchez","2335","F","MRS.","","EX-EMP",15/JUN/12,15/JUN/12
32405,"Heidi","Levine","2345","F","MRS.","","EX-EMP",06/SEP/12,06/SEP/12
32276,"Curtis","Beattie","2219","M","MR.","","EX-EMP",18/MAY/11,18/MAY/11
32496,"Doug ","Burnett","","","","nobody@localhost","EX-EMP",05/NOV/09,05/NOV/09
32415,"Mark","Chang","2355","M","MR.","","EX-EMP",26/MAY/13,26/MAY/13
32419,"Jean","Coy","2359","F","MRS.","","EX-EMP",21/DEC/14,21/DEC/14
32421,"Jamie","Cox","2361","F","MRS.","","EX-EMP",01/MAY/12,01/MAY/12
32424,"Jenette","Briggs","2364","F","MRS.","","EX-EMP",29/OCT/14,29/OCT/14
32425,"William","Briggman","2365","M","MR.","","EX-EMP",21/NOV/13,21/NOV/13
32429,"Mike","Afshar","2369","M","MR.","","EX-EMP",23/FEB/14,23/FEB/14
32706,"Jane","Black","2396","F","MS.","","EX-EMP",02/JAN/11,02/JAN/11
32290,"Anthony","Weiss","2233","M","MR.","","EX-EMP",12/FEB/11,12/FEB/11
32305,"Stacey","Lau","2248","F","MRS.","","EX-EMP",06/JUL/12,06/JUL/12
32848,"Doug ","Barnett","","","","nobody@localhost","EX-EMP",05/OCT/10,07/OCT/10
10062,"Alex","Montgomery","1041","M","MR.","nobody@localhost","EMP",03/FEB/99,01/JAN/00
10063,"Tom","Beatty","1042","M","MR.","","EMP",01/JAN/00,01/JAN/00
10064,"Paul","Johnson","1043","M","MR.","","EMP",01/APR/00,01/APR/00
10065,"Naomi","Iseri","1044","F","MRS.","nobody@localhost","EMP",01/APR/00,01/APR/00
10066,"Larry","Bass","1045","M","MR.","","EMP",01/APR/00,01/APR/00
10987,"Peter","Reid","1130","M","MR.","","EMP",21/FEB/03,16/MAR/05
4384,"Donald","Gray","395","M","MR.","","EMP",17/DEC/99,17/DEC/99
11053,"Conrad","Haskel","1174","M","MR.","","EMP",24/APR/04,20/DEC/06
11051,"Max","Rubens","1172","M","MR.","","EX-EMP",03/JUL/04,03/JUL/04
11063,"Fran","Osgood","1184","F","MRS.","","EMP",09/JUN/00,05/JUN/05
11067,"Mike","Bloomquist","1188","M","MR.","","EMP",22/SEP/03,18/MAR/06
11065,"Frank","Messier","1186","M","MR.","","EX-EMP",06/NOV/01,06/NOV/01
11068,"Nel","Ritter","1189","F","MRS.","","EX-EMP",01/MAR/02,01/MAR/02
11113,"Jean","Waters","1195","F","MS.","","EMP",12/MAR/01,08/JAN/08
11216,"Charles","Wu","1209","M","MR.","","EMP",01/JAN/03,01/JAN/03
22922,"Susan","Anderson","","F","MRS.","","EX-EMP",20/JUN/07,19/APR/07
14188,"Micheal","Chen","","F","MRS.","","EX-EMP",02/OCT/04,16/MAY/06
14195,"Lindsay","Carner","","M","MR.","","EX-EMP",12/OCT/04,09/MAR/06
14177,"Satish","Quay","1526","M","MR.","","EMP",22/APR/04,14/JUL/06
14194,"Joyce","Pauley","1538","F","MS.","","EMP",03/JAN/05,09/MAY/08
14176,"Constance","Addy","1525","F","MISS","","EX-EMP",14/AUG/06,14/AUG/06
14178,"Juanita","Dominguez","1527","F","MRS.","","EX-EMP",06/DEC/07,06/DEC/07
16601,"Norman","Dillon","","M","MR.","","EX-EMP",23/NOV/05,02/SEP/05
13137,"Steve","Taylor","1276","M","MR.","","EMP",01/JAN/03,01/JAN/03
201,"David","Baker","102","M","MR.","nobody@localhost","EMP",01/AUG/03,20/OCT/05
12774,"Peter","Schmidt","1273","M","MR.","","EMP",20/OCT/03,20/OCT/03
12894,"Tony","Herndon","1275","M","MR.","","EMP",23/OCT/03,23/OCT/03
13507,"Ray","Wagner","1295","M","MR.","","EMP",01/AUG/02,01/AUG/02
13458,"John","Albertson","1287","M","MR.","","EMP",15/JUN/02,15/JUN/03
13635,"Richard","Collins","1311","M","MR.","","EMP",09/DEC/04,11/MAR/08
13794,"James","Madsen","1406","M","MR.","","EX-EMP",25/JUL/06,25/JUL/06
13706,"Mike","Firestone","1319","M","MR.","nobody@localhost","EMP",01/JUL/03,01/JUL/03
13809,"Alice","Santana","1421","F","MRS.","","EX-EMP",03/AUG/06,03/AUG/06
13824,"Katy","Pettek","1436","F","MRS.","","EX-EMP",12/DEC/06,12/DEC/06
13827,"Jordan","Stoud","1439","M","MR.","","EX-EMP",13/JAN/06,13/JAN/06
13836,"Rico","Dykeman","1448","M","MR.","","EMP",03/OCT/05,20/JUN/06
13849,"Jasmine","Knife","1461","F","MRS.","","EMP",03/MAR/01,03/MAR/01
13853,"Jenette","Kalberg","1465","F","MRS.","","EMP",09/OCT/06,25/DEC/06
13858,"Morgan","Pong","1470","M","MR.","","EMP",30/APR/06,31/DEC/07
16589,"Fawn","Davis","","F","MRS.","","EX-EMP",12/APR/05,19/APR/05
16592,"Charles","Mason","","M","MR.","","EX-EMP",01/JUN/05,20/DEC/07
16605,"Tyson","Holmes","","M","MR.","","EX-EMP",16/DEC/05,23/DEC/07
16588,"Leslie","Henry","1551","F","MRS.","","EMP",15/MAR/05,17/JAN/08
16593,"Jamal","Martin","1555","M","MR.","","EMP",15/AUG/05,24/JUN/08
16594,"Brian","Toomer","1556","F","MRS.","","EMP",23/AUG/05,24/SEP/07
